bytes,builtin,builtin unrolled,builtin errata,builtin manual,builtin movdq,builtin movdq unrolled,builtin movdq manual,SSSE3
4008960, 1821818, 896808, 812636, 526361, 916759, 868730, 684240, 1024414
4009984, 1827899, 897033, 812852, 525717, 917072, 868869, 684423, 1024639
4011008, 1827633, 897269, 813076, 521285, 917237, 869082, 684630, 1024911
4012032, 1828316, 897494, 813283, 523999, 917657, 869312, 684754, 1025206
4013056, 1829300, 897719, 813467, 526096, 917941, 869516, 684923, 1025514
4014080, 1830530, 897955, 813688, 526255, 918106, 869392, 685145, 1025709
4015104, 1830324, 898180, 813783, 524783, 918529, 869972, 685298, 1026070
4016128, 1829729, 898416, 814087, 526486, 918476, 870181, 685251, 1026082
4017152, 1830232, 898641, 814268, 526619, 918730, 870418, 685617, 1026472
4018176, 1830737, 898866, 814481, 526740, 919139, 870643, 685893, 1026762
4019200, 1832538, 899102, 814685, 526891, 918592, 870802, 685780, 1027117
4020224, 1833247, 899327, 814820, 539166, 919372, 870950, 685875, 1027294
4021248, 1828680, 899552, 815096, 527157, 919685, 871092, 686410, 1027607
4022272, 1834412, 899788, 814912, 527299, 919842, 871512, 686652, 1027598
4023296, 1828215, 900013, 815527, 527420, 920338, 871698, 686617, 1028030
4024320, 1835125, 900238, 815320, 521888, 920377, 871893, 686948, 1028326
4025344, 1836030, 900474, 815938, 527689, 920262, 872109, 686833, 1028571
4026368, 1834608, 900699, 816151, 532059, 920901, 872372, 687167, 1028955
4027392, 1836553, 900935, 816352, 530051, 920679, 872706, 687196, 1028988
4028416, 1836993, 901160, 816553, 534441, 921273, 872919, 687456, 1029393
4029440, 1837437, 901385, 816757, 523902, 921690, 873094, 687749, 1029650
4030464, 1837218, 901621, 816964, 517542, 921731, 873336, 688063, 1030014
4031488, 1831175, 901846, 816624, 528514, 921775, 873552, 687897, 1030235
4032512, 1837221, 902071, 817372, 528638, 922293, 873664, 688089, 1030230
4033536, 1839438, 902307, 817573, 526764, 922107, 874004, 688426, 1030617
4034560, 1839163, 902532, 817777, 528913, 922716, 874300, 688556, 1031046
4035584, 1834058, 902768, 817978, 541262, 922207, 874516, 688784, 1030948
4036608, 1834533, 902993, 818182, 539175, 923103, 874619, 688798, 1031501
4037632, 1841177, 903218, 818389, 529324, 923200, 874767, 688949, 1031720
4038656, 1840021, 903454, 818614, 529472, 923972, 874956, 689387, 1031995
4039680, 1840485, 903679, 818815, 529590, 923916, 875237, 689284, 1032092
4040704, 1836228, 903904, 819016, 529667, 924058, 875527, 689624, 1032622
4041728, 1841473, 904140, 819220, 529836, 924614, 875574, 689632, 1032751
4042752, 1842531, 904365, 819436, 529868, 924173, 875988, 689922, 1033139
4043776, 1843285, 904590, 819634, 530108, 925057, 876207, 690253, 1033304
4044800, 1844624, 904826, 819829, 530235, 925314, 876337, 690289, 1033612
4045824, 1845023, 905051, 820027, 546354, 925400, 876647, 690508, 1033792
4046848, 1845411, 905287, 820118, 526210, 925054, 876774, 690522, 1034088
4047872, 1839545, 905512, 820429, 530637, 925867, 877103, 690918, 1034460
4048896, 1844943, 905737, 820633, 530776, 926006, 877313, 691182, 1034487
4049920, 1846088, 905973, 820828, 530906, 926512, 877363, 691048, 1034848
4050944, 1846306, 906198, 821032, 531042, 926586, 877759, 691430, 1035034
4051968, 1841271, 906423, 821236, 531172, 926757, 877930, 691575, 1035492
4052992, 1848125, 906659, 821440, 532810, 927044, 878288, 691551, 1035631
4054016, 1848042, 906884, 821644, 530341, 927201, 878371, 691728, 1035995
4055040, 1849127, 907120, 821736, 541286, 927378, 878729, 691903, 1036125
4056064, 1849435, 907345, 822064, 533883, 927517, 878741, 692249, 1036462
4057088, 1850070, 907570, 822268, 547137, 928079, 879175, 692264, 1036695
4058112, 1849878, 907806, 822472, 532000, 928239, 879299, 692666, 1036772
4059136, 1850806, 908031, 822694, 532162, 928422, 879518, 692621, 1037234
4060160, 1849922, 908256, 822738, 533768, 928552, 879778, 692793, 1037337
4061184, 1848586, 908492, 823102, 534643, 928614, 880042, 693133, 1037745
4062208, 1848940, 908717, 823312, 532541, 928785, 880201, 693245, 1038026
4063232, 1851203, 908942, 823519, 544765, 929288, 880420, 693559, 1038263
4064256, 1851723, 909178, 823675, 533989, 929616, 880674, 693635, 1038529
4065280, 1853866, 909403, 823927, 532931, 929646, 880858, 693858, 1038629
4066304, 1847040, 909639, 824143, 533055, 930048, 881088, 694082, 1038931
4067328, 1855034, 909864, 824382, 533174, 930249, 881319, 694262, 1039212
4068352, 1853612, 910089, 824541, 531707, 930399, 881422, 694404, 1039413
4069376, 1852016, 910325, 824790, 533454, 930855, 881759, 694588, 1039827
4070400, 1854700, 910550, 824997, 533602, 930917, 881957, 694733, 1040125
4071424, 1855395, 910775, 825216, 533744, 931003, 882209, 694996, 1040255
4072448, 1857258, 911011, 825414, 533865, 931399, 882270, 695076, 1040643
4073472, 1851197, 911236, 825627, 534004, 931079, 882602, 695294, 1040870
4074496, 1856341, 911472, 825733, 534123, 931858, 882797, 695448, 1041240
4075520, 1856802, 911697, 826047, 534259, 931902, 883069, 695691, 1041403
4076544, 1855723, 911922, 826245, 534389, 932422, 883314, 695865, 1041580
4077568, 1858680, 912158, 826442, 533143, 932732, 883533, 696034, 1041828
4078592, 1860072, 912383, 826659, 534658, 932821, 883760, 696143, 1042077
4079616, 1860711, 912608, 826788, 531240, 932922, 883947, 696347, 1042369
4080640, 1859132, 912844, 826916, 534959, 932957, 884210, 696279, 1042615
4081664, 1860595, 913069, 827303, 535095, 933362, 884429, 696554, 1042869
4082688, 1860338, 913294, 827501, 535228, 934024, 884514, 696755, 1043123
4083712, 1861586, 913530, 827610, 535536, 933912, 884881, 696864, 1043572
4084736, 1862665, 913755, 827924, 519124, 934154, 885088, 697174, 1043753
4085760, 1861465, 913991, 828137, 528088, 934501, 884961, 697142, 1043983
4086784, 1860043, 914216, 828332, 535758, 934598, 885310, 697589, 1044282
4087808, 1862396, 914441, 828536, 535917, 934834, 885742, 697488, 1044575
4088832, 1863289, 914677, 828743, 536024, 935361, 885978, 697654, 1044784
4089856, 1863795, 914902, 828950, 530418, 935172, 886147, 698118, 1045172
4090880, 1858798, 915127, 829148, 531837, 935352, 886359, 698023, 1045314
4091904, 1865911, 915363, 829367, 538730, 935783, 886706, 698245, 1045571
4092928, 1866458, 915588, 829571, 545055, 935828, 886746, 698354, 1045840
4093952, 1865187, 915824, 829485, 536680, 936579, 886992, 698697, 1046056
4094976, 1865651, 916049, 829985, 536819, 936821, 887264, 698626, 1046337
4096000, 1867126, 916274, 830224, 536624, 936608, 887568, 699123, 1046535
4097024, 1868232, 916510, 830416, 537969, 937229, 887764, 699052, 1046866
4098048, 1861559, 916735, 830600, 537434, 937229, 887805, 699525, 1047058
4099072, 1867528, 916960, 830795, 531402, 936963, 888181, 699395, 1047271
4100096, 1867987, 917196, 830999, 537487, 937646, 888420, 699815, 1047596
4101120, 1869705, 917421, 831141, 538202, 938258, 888473, 700054, 1047862
4102144, 1870576, 917646, 831407, 542096, 938456, 888899, 700036, 1048111
4103168, 1867434, 917882, 831617, 537886, 938347, 889080, 700305, 1048531
4104192, 1868947, 918107, 831835, 535160, 939086, 889212, 700199, 1048608
4105216, 1865607, 918343, 832048, 535713, 939003, 889475, 700471, 1049033
4106240, 1865290, 918568, 832238, 539542, 938935, 889709, 700710, 1049166
4107264, 1872986, 918793, 832465, 532981, 939657, 890008, 700944, 1049415
4108288, 1873341, 919029, 832687, 536471, 939030, 890242, 700908, 1049701
4109312, 1873276, 919254, 832891, 548039, 940000, 890463, 701456, 1049938
4110336, 1873879, 919479, 833101, 538862, 940064, 890614, 701585, 1050269
4111360, 1871176, 919715, 833299, 538986, 940402, 890827, 701731, 1050532
4112384, 1873592, 919940, 833503, 539134, 940375, 891055, 701997, 1050662
4113408, 1869287, 920176, 833648, 539252, 940254, 891279, 702103, 1051147
4114432, 1869187, 920401, 833920, 534081, 940993, 891486, 702337, 1051339
4115456, 1870378, 920626, 834097, 528331, 941229, 891699, 702449, 1051567
4116480, 1876608, 920862, 834334, 532866, 941401, 891920, 702390, 1051975
4117504, 1871005, 921087, 834541, 539770, 941418, 892163, 702780, 1051993
4118528, 1876590, 921312, 834443, 539897, 941921, 892349, 702960, 1052306
4119552, 1878565, 921548, 834978, 540494, 941434, 892666, 702916, 1052489
4120576, 1877483, 921773, 835088, 541948, 942456, 892521, 703327, 1052921
4121600, 1873190, 921998, 835401, 540299, 942666, 892937, 703398, 1053152
4122624, 1872564, 922234, 835605, 540438, 942894, 893260, 703703, 1053471
4123648, 1879842, 922459, 835806, 540568, 942959, 893443, 703809, 1053645
4124672, 1879662, 922695, 836016, 540704, 943302, 893701, 703756, 1053983
4125696, 1879984, 922920, 836217, 540834, 943533, 893928, 704146, 1054228
4126720, 1874397, 923145, 836430, 540976, 943727, 894147, 704433, 1054476
4127744, 1875668, 923381, 836616, 541103, 943500, 894360, 704593, 1054659
4128768, 1880921, 923606, 836823, 541088, 944014, 894579, 704788, 1055017
4129792, 1882964, 923831, 837027, 537242, 944641, 894771, 704658, 1055189
4130816, 1883742, 924067, 837240, 559186, 944606, 895117, 705066, 1055461
4131840, 1883311, 924292, 837444, 541656, 945174, 895247, 705187, 1055712
4132864, 1884730, 924528, 837657, 537061, 945375, 895489, 705414, 1055972
4133888, 1883419, 924753, 837864, 541966, 945537, 895835, 705663, 1056433
4134912, 1879047, 924978, 838062, 542090, 945313, 895874, 705743, 1056451
4135936, 1886098, 925214, 838254, 543550, 945812, 896187, 705766, 1056827
4136960, 1884794, 925439, 838470, 542362, 946282, 896276, 706091, 1057160
4137984, 1887402, 925664, 838671, 534769, 946649, 896592, 706352, 1057237
4139008, 1887867, 925900, 838881, 536251, 946247, 896873, 706254, 1057589
4140032, 1881498, 926125, 839088, 532201, 947054, 897036, 706695, 1057968
4141056, 1888478, 926350, 839253, 542859, 947077, 897299, 706783, 1058128
4142080, 1889262, 926586, 839496, 544446, 947402, 897547, 706845, 1058426
4143104, 1889297, 926811, 839694, 545928, 947367, 897718, 706999, 1058529
4144128, 1883284, 927047, 839898, 543264, 947876, 897920, 707327, 1058905
4145152, 1887355, 927272, 840114, 543666, 948239, 898153, 707363, 1059268
4146176, 1890669, 927497, 840309, 544216, 947965, 898464, 707528, 1059464
4147200, 1883526, 927733, 840536, 543666, 948804, 898579, 707723, 1059567
4148224, 1891801, 927958, 840714, 543796, 948821, 898801, 708108, 1059809
4149248, 1890692, 928183, 840927, 543920, 948709, 899034, 708297, 1060227
4150272, 1891317, 928419, 841125, 542593, 948875, 898913, 708232, 1060587
4151296, 1886498, 928644, 841341, 544204, 949206, 899460, 708566, 1060859
4152320, 1893673, 928880, 841539, 544257, 949869, 899672, 708687, 1061007
4153344, 1894170, 929105, 841772, 544485, 949779, 899897, 708678, 1061285
4154368, 1890953, 929330, 841956, 544571, 950194, 900128, 709155, 1061510
4155392, 1888212, 929566, 842192, 544757, 950667, 900350, 709290, 1061737
4156416, 1895281, 929791, 842405, 544890, 950640, 900551, 709178, 1061867
4157440, 1895935, 930016, 842615, 544760, 950924, 900793, 709681, 1062252
4158464, 1896476, 930252, 842819, 545183, 951261, 900982, 709758, 1062518
4159488, 1897126, 930477, 843026, 545307, 951181, 901236, 709686, 1062769
4160512, 1897351, 930702, 842916, 545431, 951518, 901444, 710148, 1063222
4161536, 1896449, 930938, 843437, 545528, 951669, 901686, 710074, 1063292
4162560, 1891810, 931163, 843635, 538167, 952080, 901899, 710157, 1063618
4163584, 1898401, 931399, 843836, 545546, 952443, 901946, 710396, 1063955
4164608, 1899175, 931624, 844049, 538010, 952328, 902502, 710827, 1064144
4165632, 1897915, 931849, 844282, 546076, 953017, 902567, 711002, 1064517
4166656, 1899761, 932085, 844498, 546215, 952745, 902783, 711209, 1064632
4167680, 1900482, 932310, 844702, 559624, 952701, 903120, 711416, 1065055
4168704, 1899258, 932535, 844897, 551031, 953262, 902972, 711357, 1065211
4169728, 1901475, 932771, 845113, 540464, 953576, 903561, 711697, 1065492
4170752, 1901360, 932996, 845332, 547704, 953860, 903679, 711872, 1065835
4171776, 1902320, 933232, 845551, 546782, 954294, 903915, 712013, 1065936
4172800, 1902264, 933457, 845746, 547426, 954419, 904075, 712277, 1066252
4173824, 1901608, 933682, 845971, 544366, 954752, 904163, 712158, 1066687
4174848, 1903763, 933918, 846178, 555507, 955116, 904687, 712602, 1066767
4175872, 1903539, 934146, 846390, 565763, 955607, 905219, 712821, 1067009
4176896, 1905138, 934368, 846574, 547548, 955143, 904953, 712909, 1067213
4177920, 1905620, 934604, 846813, 537611, 955864, 905272, 712998, 1067698
4178944, 1905759, 934829, 847005, 547849, 955985, 905565, 713228, 1067830
4179968, 1906120, 935054, 847215, 559389, 955740, 905671, 713527, 1068162
4180992, 1906989, 935290, 847431, 548118, 956647, 905890, 713690, 1068309
4182016, 1907128, 935515, 847653, 548258, 956925, 906026, 713882, 1068540
4183040, 1907998, 935751, 847851, 563403, 956949, 906331, 714048, 1068913
4184064, 1901271, 935976, 848058, 565436, 957011, 906561, 714228, 1069108
4185088, 1908618, 936201, 848259, 548866, 957455, 906893, 714245, 1069486
4186112, 1908908, 936437, 848487, 557641, 957558, 907132, 714523, 1069596
4187136, 1909387, 936662, 848705, 555757, 957928, 907209, 714550, 1069853
4188160, 1909913, 936887, 848918, 549038, 958078, 907425, 714920, 1070175
4189184, 1910554, 937123, 849169, 549171, 958286, 907638, 715100, 1070394
4190208, 1911170, 937348, 849338, 549304, 958842, 907865, 715272, 1070702
4191232, 1909922, 937584, 849423, 549443, 958217, 908081, 715357, 1070959
4192256, 1905059, 937809, 849737, 549559, 958658, 908457, 715348, 1071331
4193280, 1912157, 938034, 849932, 565500, 958951, 908533, 715789, 1071491
4194304, 1912701, 938270, 850139, 550242, 959483, 908838, 715605, 1071562
4195328, 1912488, 938495, 850355, 551409, 959628, 908983, 716096, 1071949
4196352, 1912255, 938720, 850550, 550103, 959710, 909193, 716209, 1072254
4197376, 1914209, 938956, 850689, 550230, 960024, 909107, 716433, 1072647
4198400, 1913547, 939181, 850964, 542406, 959941, 909651, 716448, 1072925
4199424, 1913698, 939406, 851118, 559047, 960184, 909884, 716821, 1073090
4200448, 1915563, 939642, 851393, 550652, 960802, 910103, 716998, 1073425
4201472, 1916305, 939867, 851467, 544872, 960843, 910236, 717161, 1073516
4202496, 1916823, 940103, 851807, 550206, 960837, 910493, 717347, 1073839
4203520, 1910079, 940328, 852020, 551033, 961452, 910760, 717513, 1074078
4204544, 1913591, 940553, 852218, 554218, 961520, 910892, 717669, 1074477
4205568, 1918212, 940789, 852431, 551324, 961479, 911200, 717838, 1074663
4206592, 1916970, 941014, 852661, 552056, 962047, 911537, 717763, 1074950
4207616, 1911199, 941239, 852871, 540083, 962268, 911496, 718163, 1075148
4208640, 1912592, 941475, 853063, 544863, 962356, 911880, 718118, 1075352
4209664, 1918922, 941700, 853270, 551865, 962877, 912102, 718175, 1075657
4210688, 1917571, 941936, 853489, 551936, 962768, 912321, 718731, 1075920
4211712, 1921042, 942161, 853687, 551915, 963291, 912537, 718857, 1076165
4212736, 1921044, 942386, 853888, 552255, 963719, 912732, 719047, 1076520
4213760, 1921914, 942622, 854104, 559652, 963823, 913030, 719227, 1076813
4214784, 1922100, 942847, 854317, 546729, 963779, 913246, 719428, 1076857
4215808, 1922827, 943072, 854515, 552660, 964187, 913441, 719582, 1077197
4216832, 1923295, 943308, 854722, 552787, 964270, 913654, 719795, 1077451
4217856, 1923773, 943533, 854917, 548435, 964837, 913672, 719863, 1077794
4218880, 1924063, 943758, 855136, 536455, 964932, 914112, 719765, 1078128
4219904, 1917003, 943994, 855325, 548003, 964840, 914236, 720336, 1078371
4220928, 1924773, 944219, 855541, 545735, 965372, 914405, 720481, 1078371
4221952, 1925668, 944455, 855730, 553458, 965322, 914455, 720345, 1078867
4222976, 1925577, 944680, 855955, 553594, 965683, 914991, 720851, 1079089
4224000, 1924737, 944905, 856165, 552225, 965514, 915171, 720626, 1079426
4225024, 1924944, 945141, 856288, 547098, 965577, 915428, 721191, 1079689
4226048, 1926215, 945366, 856567, 549269, 966549, 915638, 721087, 1079893
4227072, 1926130, 945591, 856797, 554147, 966927, 915865, 721498, 1080245
4228096, 1921195, 945827, 857007, 561592, 966786, 916191, 721663, 1080204
4229120, 1926810, 946052, 857211, 545921, 967270, 916309, 721776, 1080668
4230144, 1921254, 946288, 857418, 554430, 967572, 916504, 721918, 1080733
4231168, 1927865, 946513, 857622, 546643, 967770, 916803, 722249, 1081191
4232192, 1928208, 946738, 857820, 554845, 968101, 916980, 722145, 1081365
4233216, 1929748, 946974, 858033, 554969, 968382, 917202, 722544, 1081812
4234240, 1924317, 947199, 858234, 561954, 968524, 917536, 722488, 1082013
4235264, 1931510, 947424, 858447, 563673, 968488, 917613, 722687, 1082240
4236288, 1924362, 947660, 858651, 555255, 968982, 917894, 723059, 1082457
4237312, 1925630, 947885, 858855, 555661, 969145, 918045, 723290, 1082747
4238336, 1933128, 948110, 859065, 555616, 969701, 918204, 723464, 1082862
4239360, 1933539, 948346, 859278, 555841, 969535, 918553, 723642, 1083305
4240384, 1933967, 948571, 859479, 555877, 969780, 918810, 723544, 1083498
4241408, 1934514, 948807, 859671, 556004, 970298, 919000, 723733, 1083760
4242432, 1935014, 949032, 859896, 556154, 970274, 919005, 724103, 1083991
4243456, 1935510, 949257, 860115, 556285, 970626, 919452, 724315, 1084284
4244480, 1934038, 949493, 860188, 556406, 970726, 919665, 724440, 1084591
4245504, 1936350, 949718, 860523, 556545, 971282, 919884, 724691, 1084742
4246528, 1935008, 949943, 860724, 556675, 971164, 920114, 724800, 1085073
4247552, 1936324, 950179, 860931, 552808, 971457, 920292, 724759, 1085325
4248576, 1937427, 950404, 861135, 556941, 971762, 920466, 725199, 1085649
4249600, 1937157, 950640, 861196, 557083, 971897, 920732, 725146, 1085771
4250624, 1937592, 950865, 861525, 557210, 972057, 920998, 725546, 1086197
4251648, 1939266, 951090, 861741, 557378, 972474, 921383, 725690, 1086442
