bytes,builtin unrolled,builtin manual,builtin movdq manual,SSSE3
748544, 176800, 123391, 136852, 194966
749568, 177041, 101923, 133141, 195235
750592, 182324, 109894, 137242, 195553
751616, 182578, 105104, 137508, 201246
752640, 183107, 121641, 137795, 196136
753664, 178194, 110550, 130433, 196302
754688, 178246, 119176, 134189, 196583
755712, 183594, 105669, 138125, 196892
756736, 183848, 107428, 138503, 202587
757760, 184071, 106554, 138662, 197330
758784, 179217, 119253, 134936, 192372
759808, 179458, 111662, 135141, 192659
760832, 179699, 107011, 135292, 192922
761856, 179940, 114747, 135394, 198391
762880, 180181, 120394, 135660, 198744
763904, 185564, 111880, 135759, 198956
764928, 185818, 122787, 139941, 194022
765952, 171384, 99280, 128961, 194246
766976, 171609, 99366, 129158, 194501
768000, 176473, 124801, 136513, 194716
769024, 172070, 109953, 129540, 195024
770048, 176957, 103584, 133253, 200563
771072, 182116, 106578, 137097, 200827
772096, 182357, 116231, 137218, 201089
773120, 187819, 108879, 141407, 201362
774144, 182846, 105610, 137536, 196334
775168, 183087, 109047, 137827, 201884
776192, 188550, 130270, 134126, 196778
777216, 189215, 121968, 142096, 197082
778240, 183810, 105814, 138522, 202688
779264, 184051, 116091, 138522, 203000
780288, 184292, 109526, 138714, 203329
781312, 184533, 106216, 138933, 198134
782336, 184774, 107131, 139104, 198386
783360, 180006, 122137, 135414, 204030
784384, 185256, 107449, 139425, 198936
785408, 185643, 120514, 139607, 204556
786432, 180729, 112756, 139805, 204882
787456, 185986, 107780, 139907, 205045
788480, 186227, 113192, 140240, 205427
789504, 191790, 115679, 144372, 205601
790528, 186709, 115010, 140577, 200476
791552, 186950, 115609, 140670, 200739
792576, 182131, 109525, 137181, 200999
793600, 187432, 115810, 141183, 201286
794624, 193029, 119269, 145372, 206968
795648, 182832, 113300, 141669, 207231
796672, 183074, 110683, 137883, 207536
797696, 188403, 109078, 145843, 202279
798720, 194014, 116634, 146049, 202528
799744, 188885, 112750, 138499, 202794
800768, 184017, 109468, 138611, 203071
801792, 194776, 120176, 146593, 208815
802816, 189608, 114877, 142794, 209086
803840, 189856, 115764, 142976, 209394
804864, 195507, 119142, 147149, 204313
805888, 195761, 124570, 147345, 204331
806912, 185419, 118088, 139699, 204633
807936, 190820, 114444, 143585, 204881
808960, 191064, 116123, 143805, 205132
809984, 186123, 117335, 148080, 210966
811008, 191543, 117909, 148328, 211256
812032, 197254, 123098, 148485, 211516
813056, 192032, 115473, 144639, 206206
814080, 192273, 112559, 144587, 206442
815104, 192514, 116141, 144849, 206691
816128, 182607, 112768, 141195, 206954
817152, 182832, 115999, 141361, 212813
818176, 188006, 109166, 141500, 213151
819200, 188248, 124053, 149932, 213335
820224, 199285, 120702, 150020, 208021
821248, 183754, 114423, 138395, 208260
822272, 188949, 120935, 142199, 208538
823296, 194449, 123754, 146293, 208787
824320, 194690, 116073, 146654, 209056
825344, 200497, 124198, 150990, 215034
826368, 195172, 117721, 146893, 215270
827392, 195413, 110475, 151362, 215499
828416, 195654, 121590, 147297, 221726
829440, 195895, 119068, 147517, 216062
830464, 196136, 120622, 147548, 216349
831488, 196384, 119837, 147758, 216587
832512, 196625, 120738, 148089, 216872
833536, 202495, 114467, 152459, 217168
834560, 197107, 123923, 152679, 223464
835584, 202972, 117619, 152788, 217775
836608, 197589, 122175, 148778, 217878
837632, 197830, 117192, 148905, 218186
838656, 198071, 114633, 149384, 218422
839680, 203957, 124126, 153656, 218697
840704, 198560, 119767, 149473, 219051
841728, 198804, 118966, 149736, 219262
842752, 199042, 122382, 149857, 219594
843776, 193884, 119205, 145891, 219870
844800, 205227, 127351, 154324, 220042
845824, 205450, 124869, 154602, 220338
846848, 200006, 122888, 150552, 220631
847872, 200247, 130990, 150833, 220888
848896, 200488, 125055, 150800, 221148
849920, 200736, 123676, 151046, 221465
850944, 200977, 116475, 151402, 221689
851968, 206974, 126295, 155844, 221904
852992, 207197, 124942, 156043, 222154
854016, 201700, 121612, 151946, 222547
855040, 201941, 124214, 152057, 222756
856064, 196710, 125111, 152326, 222997
857088, 208213, 128698, 152620, 223266
858112, 202664, 124387, 152579, 217623
859136, 202912, 123442, 152781, 217878
860160, 192458, 111952, 144834, 218165
861184, 203394, 121720, 153220, 224298
862208, 198112, 118498, 149168, 224584
863232, 203876, 126634, 153566, 224871
864256, 209929, 131290, 153621, 225213
865280, 204358, 122887, 158246, 219510
866304, 193830, 113451, 145896, 219670
867328, 210691, 122312, 158673, 219947
868352, 199539, 122621, 146419, 220270
869376, 211171, 124869, 154706, 226491
870400, 205570, 127024, 154749, 226676
871424, 205811, 127636, 154774, 221032
872448, 200482, 115071, 150978, 221293
873472, 206293, 138163, 155272, 221526
874496, 206534, 130316, 155578, 221766
875520, 195899, 135332, 147557, 222079
876544, 201425, 124100, 151549, 228295
877568, 213169, 124594, 156242, 228643
878592, 251431, 207850, 278014, 222910
879616, 202126, 133486, 152157, 223114
880640, 202368, 136689, 152580, 223445
881664, 208955, 134210, 161459, 229671
882688, 208590, 130409, 156962, 229891
883712, 208710, 129614, 157127, 230215
884736, 214916, 124041, 161843, 230523
885760, 209192, 120416, 157460, 237069
886784, 215424, 125026, 162191, 224888
887808, 204012, 129674, 153726, 225169
888832, 210036, 122731, 158054, 231620
889856, 216155, 139811, 155258, 231829
890880, 216409, 144115, 162886, 232049
891904, 216663, 125501, 163082, 232336
892928, 216917, 124857, 158898, 226481
893952, 200015, 116904, 150797, 226756
894976, 211375, 121649, 159201, 227093
896000, 212006, 121791, 159463, 233472
897024, 217902, 140298, 164201, 233708
898048, 206475, 142701, 159766, 233920
899072, 212339, 130495, 160100, 240649
900096, 218664, 144429, 160013, 240933
901120, 218887, 146369, 164832, 234739
902144, 213062, 144568, 160458, 234966
903168, 219395, 124262, 165264, 235343
904192, 219649, 122907, 160872, 235558
905216, 219906, 139920, 165805, 235842
906240, 208243, 120714, 156923, 236154
907264, 214274, 123308, 161497, 242887
908288, 214515, 144293, 161914, 230387
909312, 203456, 126176, 153231, 230567
910336, 209186, 138330, 157552, 237114
911360, 221368, 137266, 166687, 237477
912384, 221619, 147131, 166911, 237689
913408, 221904, 133615, 167165, 237979
914432, 222127, 133754, 167262, 231948
915456, 210371, 131856, 158407, 232129
916480, 222635, 128707, 167721, 232510
917504, 210830, 128154, 158676, 238964
918528, 216932, 129562, 163336, 239260
919552, 223369, 130832, 167978, 246200
920576, 223620, 139603, 168434, 239904
921600, 223874, 140848, 168667, 246707
922624, 224131, 141845, 168788, 240351
923648, 218144, 135280, 164223, 240708
924672, 218385, 143365, 169187, 240980
925696, 218626, 126780, 164640, 241110
926720, 218867, 136154, 164841, 235121
927744, 225367, 130687, 169637, 235334
928768, 213417, 134981, 160755, 235537
929792, 219590, 131237, 165459, 235860
930816, 213876, 131732, 165502, 242443
931840, 226352, 138650, 170317, 249461
932864, 226606, 138554, 170586, 236661
933888, 220561, 130736, 166260, 236877
934912, 214819, 133918, 161801, 237078
935936, 209405, 129295, 157651, 237418
936960, 221284, 128418, 171457, 244108
937984, 221525, 140791, 166971, 244289
939008, 228226, 138584, 171723, 244576
940032, 229072, 132935, 172022, 238428
941056, 222248, 131589, 158600, 238639
942080, 210777, 131864, 158922, 238896
943104, 211013, 129945, 158884, 239218
944128, 229338, 132437, 167845, 245957
945152, 223219, 135842, 163457, 246193
946176, 223460, 139091, 168322, 246459
947200, 223701, 137073, 168464, 240217
948224, 217890, 134658, 164031, 240472
949248, 212385, 132423, 159853, 240703
950272, 224573, 144011, 173865, 247532
951296, 224672, 129846, 169190, 247850
952320, 231339, 140890, 174080, 248191
953344, 231565, 138556, 169530, 248324
954368, 219292, 144302, 169756, 242045
955392, 225760, 139425, 169879, 242287
956416, 225877, 131151, 170127, 249091
957440, 255852, 224696, 299064, 249379
958464, 267197, 220159, 296050, 249735
959488, 226600, 130965, 170742, 249901
960512, 226848, 136408, 166225, 243600
961536, 227089, 131852, 171066, 243889
962560, 227330, 141740, 171107, 250826
963584, 227571, 139418, 171295, 251047
964608, 234325, 144943, 176453, 251340
965632, 228053, 140436, 171747, 251606
966656, 234802, 146557, 171972, 245169
967680, 222363, 135129, 167362, 245445
968704, 222605, 133661, 172534, 252301
969728, 222822, 143003, 167688, 252594
970752, 235818, 136859, 172673, 252887
971776, 229506, 145834, 177809, 253171
972800, 229747, 141879, 168389, 253398
973824, 223765, 134861, 168604, 246991
974848, 224007, 139433, 168731, 253933
975872, 230477, 142114, 173496, 254187
976896, 230711, 139023, 173694, 254456
977920, 230959, 142882, 179079, 254764
978944, 231200, 128564, 173994, 254948
979968, 231441, 140661, 174111, 248531
980992, 231682, 139004, 174973, 255535
982016, 231923, 142321, 174370, 255937
983040, 232171, 135898, 174995, 256106
984064, 232405, 143007, 174967, 249637
985088, 232649, 136182, 175146, 249883
986112, 220628, 145762, 166213, 250090
987136, 220864, 127588, 175588, 250388
988160, 233376, 148287, 176067, 257412
989184, 233617, 154255, 176043, 257711
990208, 233858, 134581, 176216, 257913
991232, 234099, 139472, 176401, 258206
992256, 234340, 144682, 176488, 251671
993280, 222236, 128916, 167439, 251902
994304, 241536, 141358, 181829, 259026
995328, 235063, 135982, 176917, 259282
996352, 235304, 144447, 177208, 259494
997376, 235552, 159040, 177214, 252975
998400, 235793, 141984, 177477, 253273
999424, 236034, 150193, 177900, 253522
1000448, 236275, 153977, 177873, 260615
1001472, 230124, 132437, 173345, 260887
1002496, 236764, 162118, 183467, 261183
1003520, 243760, 140319, 178546, 261413
1004544, 244014, 140458, 178713, 254790
1005568, 237480, 146410, 169601, 255065
1006592, 237728, 136497, 179084, 262274
1007616, 237969, 147563, 179356, 262486
1008640, 238210, 153864, 174657, 262849
1009664, 232010, 142785, 174675, 263030
1010688, 232227, 153448, 170476, 256354
1011712, 238940, 146540, 180793, 263641
1012736, 246015, 146726, 180058, 263831
1013760, 239415, 137784, 185583, 264112
1014784, 246789, 142670, 185785, 264329
1015808, 246746, 142048, 185794, 264650
1016832, 247000, 150794, 185852, 264910
1017856, 247393, 151882, 186353, 265209
1018880, 247508, 160093, 181393, 265448
1019904, 240868, 139505, 181353, 265666
1020928, 241109, 149943, 181557, 266007
1021952, 248242, 148282, 187172, 266231
1022976, 241591, 145220, 181943, 266560
1024000, 241832, 145434, 182166, 266811
1025024, 242077, 150657, 182277, 274367
1026048, 249224, 149116, 177595, 267333
1027072, 242562, 155566, 187856, 267540
1028096, 242803, 152069, 188046, 267838
1029120, 249986, 152958, 188224, 268098
1030144, 243285, 164260, 183211, 268382
1031168, 243526, 154697, 183220, 268706
1032192, 287569, 237914, 325545, 268920
1033216, 250971, 148382, 189140, 269159
1034240, 251225, 148533, 189091, 269404
1035264, 244497, 156925, 184135, 269703
1036288, 244738, 159985, 179586, 270006
1037312, 238369, 158833, 190267, 270268
1038336, 245220, 140757, 184784, 270552
1039360, 245461, 141777, 184818, 263639
1040384, 232773, 153825, 175286, 263929
1041408, 232998, 134696, 175387, 264103
1042432, 246184, 156400, 185340, 271604
1043456, 246429, 148351, 185486, 271864
1044480, 246673, 148493, 185751, 272169
1045504, 240230, 144604, 180825, 265105
1046528, 247276, 143375, 183195, 265457
1047552, 234367, 149231, 181424, 272891
1048576, 254719, 158183, 186598, 273227
1049600, 247881, 156171, 186641, 273472
1050624, 248126, 153090, 186911, 273665
1051648, 293148, 212846, 282741, 266696
1052672, 241874, 139841, 182222, 267004
1053696, 248849, 150724, 182340, 274505
1054720, 249090, 153943, 187587, 274756
1055744, 256466, 148827, 187668, 275056
1056768, 249572, 153507, 187937, 268071
1057792, 243059, 148376, 182938, 268275
1058816, 243304, 147234, 183101, 268526
1059840, 243518, 154311, 188514, 276086
1060864, 257674, 152574, 193918, 276436
1061888, 250784, 154184, 188725, 269360
1062912, 244222, 141213, 183911, 269561
1063936, 251266, 153875, 184141, 269874
1064960, 238272, 146936, 184274, 277349
1065984, 258944, 161112, 194894, 277691
1067008, 252002, 155426, 189800, 277969
1068032, 252230, 146017, 189964, 270927
1069056, 252471, 157522, 190057, 271054
1070080, 252712, 156001, 190344, 271427
1071104, 260183, 160054, 196121, 279033
1072128, 253201, 155154, 190756, 279299
1073152, 253442, 155840, 190913, 279625
1074176, 246834, 151689, 191037, 272467
1075200, 253924, 148332, 181172, 272713
1076224, 240791, 144938, 181368, 272982
1077248, 261676, 151534, 196937, 280695
1078272, 254647, 173986, 192459, 280867
1079296, 262187, 174633, 197469, 281148
1080320, 248233, 143613, 192159, 274014
1081344, 248475, 165055, 187151, 274259
1082368, 262915, 147115, 192567, 274587
1083392, 263169, 165835, 198279, 282267
1084416, 263423, 149893, 192854, 282539
1085440, 256348, 147535, 187922, 282783
1086464, 256582, 167348, 193148, 283080
1087488, 256823, 147795, 193386, 283258
1088512, 264408, 149552, 199134, 283620
1089536, 264662, 160371, 194502, 283835
1090560, 257553, 156845, 188832, 284058
1091584, 265173, 163272, 194159, 284276
1092608, 251062, 145314, 188904, 277088
1093632, 258276, 162559, 189430, 277410
1094656, 258517, 158576, 194798, 285192
1095680, 266155, 177247, 200346, 285404
1096704, 258999, 172077, 195160, 285763
1097728, 252222, 147500, 190279, 278419
1098752, 259488, 141473, 185368, 278688
1099776, 259729, 158771, 195565, 286516
1100800, 267394, 150416, 195911, 286755
1101824, 260211, 159101, 195827, 287054
1102848, 267874, 166044, 201642, 279719
1103872, 253649, 146747, 190953, 279959
1104896, 268379, 157092, 202081, 280210
1105920, 261500, 154617, 202371, 288129
1106944, 268887, 178743, 202359, 288326
1107968, 261664, 174636, 197067, 281077
1108992, 269364, 169746, 202930, 281278
1110016, 255051, 170136, 192113, 281588
1111040, 262387, 189309, 192570, 289420
1112064, 262647, 153405, 198170, 289749
1113088, 255752, 151272, 197994, 289958
1114112, 263110, 160752, 198112, 282590
1115136, 256412, 161719, 198288, 282862
1116160, 256478, 148488, 193250, 283167
1117184, 263840, 175814, 198699, 291040
1118208, 271619, 156947, 204580, 291294
1119232, 257179, 167582, 199070, 291548
1120256, 257396, 148122, 193873, 284069
1121280, 257638, 162994, 199580, 284420
1122304, 265045, 152539, 199778, 292406
1123328, 265286, 153816, 194833, 292663
1124352, 265527, 154746, 194519, 292914
1125376, 258581, 153628, 200476, 285408
1126400, 266016, 173282, 189738, 285656
1127424, 259040, 159821, 195094, 286209
1128448, 266498, 171545, 206315, 294011
1129472, 259524, 170037, 206650, 294147
1130496, 266980, 160721, 200952, 286771
1131520, 267228, 164442, 195843, 287025
1132544, 253386, 152518, 190849, 287253
1133568, 267703, 158205, 201589, 295301
1134592, 275593, 182149, 207467, 295649
1135616, 275844, 161296, 202050, 288084
1136640, 254297, 171260, 196841, 288305
1137664, 254533, 163516, 191713, 288574
1138688, 261652, 150579, 202835, 296616
1139712, 269156, 181823, 202751, 296946
1140736, 277114, 161139, 208636, 297175
1141760, 269645, 165914, 203271, 289612
1142784, 262595, 162441, 208944, 289754
1143808, 262818, 169798, 209222, 290141
1144832, 278071, 162768, 209392, 298269
1145856, 278319, 185274, 209594, 298505
1146880, 263538, 161740, 198478, 298728
1147904, 263755, 151794, 198600, 291134
1148928, 271332, 179356, 204244, 291404
1149952, 271573, 180345, 204656, 299587
1150976, 277140, 168138, 210555, 299813
1152000, 272055, 168543, 210797, 292232
1153024, 257963, 149600, 194140, 292459
1154048, 258199, 154233, 194332, 292714
1155072, 265402, 163281, 206130, 300895
1156096, 273026, 154437, 205675, 301231
1157120, 273267, 168216, 205753, 293595
1158144, 281308, 175413, 211670, 293754
1159168, 266342, 161888, 200397, 294008
1160192, 273990, 155087, 195444, 294310
1161216, 274231, 163575, 212429, 302491
1162240, 274485, 169153, 206770, 294830
1163264, 282547, 170801, 206872, 295029
1164288, 267527, 164757, 201485, 295256
1165312, 283055, 169489, 201555, 295590
1166336, 275443, 159250, 207499, 303833
1167360, 283563, 164291, 214448, 304168
1168384, 268470, 178662, 213689, 304329
1169408, 268712, 166362, 202344, 296628
1170432, 276407, 168510, 208043, 296891
1171456, 276655, 168486, 208358, 305199
1172480, 269413, 173179, 202948, 305462
1173504, 277137, 171162, 208707, 305667
1174528, 269872, 156073, 203277, 297961
1175552, 270114, 166971, 209072, 298189
1176576, 270331, 172106, 209326, 306481
1177600, 286041, 177347, 209511, 306783
1178624, 278342, 167614, 209647, 307057
1179648, 278583, 161484, 209925, 299206
1180672, 278831, 167889, 210015, 299457
1181696, 271516, 169311, 204456, 299791
1182720, 279313, 157884, 210305, 308112
1183744, 279554, 171885, 210441, 308399
1184768, 279795, 172012, 210673, 300513
1185792, 272459, 169537, 205215, 300758
1186816, 265520, 174744, 211023, 301048
1187840, 272943, 158165, 205683, 309475
1188864, 280759, 168869, 205801, 309805
1189888, 273402, 164614, 205855, 301804
1190912, 281248, 173471, 211795, 302044
1191936, 266667, 162487, 200848, 302331
1192960, 281730, 173403, 212271, 310838
1193984, 281971, 170296, 212482, 311065
1195008, 282212, 168748, 218621, 303179
1196032, 282453, 172009, 206931, 303339
1197056, 267814, 163741, 201653, 303588
1198080, 282935, 172553, 212973, 312048
1199104, 291251, 177828, 219462, 312316
1200128, 283424, 174098, 213523, 304460
1201152, 268736, 165855, 202557, 304595
1202176, 276231, 170745, 213758, 304971
1203200, 276473, 186526, 220124, 313435
1204224, 284388, 174464, 214259, 313701
1205248, 284629, 171369, 208845, 305796
1206272, 277171, 166884, 208790, 306006
1207296, 270108, 167954, 203418, 306263
1208320, 285359, 173774, 214973, 314809
1209344, 285600, 173894, 215062, 315130
1210368, 285841, 176645, 215245, 315329
1211392, 278334, 157391, 209727, 307269
1212416, 271255, 161432, 204249, 307552
1213440, 286564, 176355, 215641, 316115
1214464, 279035, 187689, 222182, 316430
1215488, 287053, 169963, 216429, 308365
1216512, 285945, 166606, 216419, 308593
1217536, 287528, 166523, 216558, 308844
1218560, 287776, 173282, 216759, 317430
1219584, 288017, 166461, 217044, 317762
1220608, 288258, 172411, 217037, 318013
1221632, 280704, 168937, 217393, 309894
1222656, 280921, 172738, 211489, 310110
1223680, 281163, 175558, 217609, 318802
1224704, 289222, 171403, 217841, 319074
1225728, 289470, 176238, 218045, 310916
1226752, 281864, 173300, 206764, 311162
1227776, 274685, 160864, 206939, 311393
1228800, 290193, 168278, 218571, 320074
1229824, 290434, 179131, 218669, 320358
1230848, 290675, 175001, 218935, 312235
1231872, 275607, 177894, 207426, 312493
1232896, 283291, 176368, 207769, 312741
1233920, 291398, 180042, 219473, 321574
1234944, 283750, 174198, 219618, 321734
1235968, 291887, 179870, 226162, 313542
